#	Account	Amount	SumAmountExclExch	AmountDecimals	SumAmountDecimalsExclExch	EtherDeltaAmount	SumEtherDeltaAmount	EtherDeltaAmountDecimals	SumEtherDeltaAmountDecimals	Diff	DiffDecimals	NewAccountBalance	NewAccountBalanceDecimals	NewTokenBalance	NewTokenBalanceDecimals	IsContract	Block
217	0x1672bbf0b5f24b4d1ef155aecbd3925864d4568a	45428234594300800000	897790155754410119700000	45.4282345943008	897790.1557544101197	0	230167692597542802	0	0.230167692597542802	28610766.614077897282757198	28610766614077897282757198	45428234594300800000	45.4282345943008	45428234594300800000	45.4282345943008	n	5068576
225	0x1758527c47f62ddaf3866a6c029babc7c55059b6	32940710400000000000000	930730866154410119700000	32940.7104	930730.8661544101197	0	230167692597542802	0	0.230167692597542802	28577825.903677897282757198	28577825903677897282757198	32940710400000000000000	32940.7104	32940710400000000000000	32940.7104	n	5068576
232	0x17e9f6104385d64c06d9c35ce0df49d468595176	2474564409793780000000	933205430564203899700000	2474.56440979378	933205.4305642038997	0	230167692597542802	0	0.230167692597542802	28575351.339268103502757198	28575351339268103502757198	2474564409793780000000	2474.56440979378	2474564409793780000000	2474.56440979378	n	5068576
241	0x188d585d5899332bbb2ca165ae5e82591a1bd29c	25358774660855700000	933230789338864755400000	25.3587746608557	933230.7893388647554	0	230167692597542802	0	0.230167692597542802	28575325.980493442647057198	28575325980493442647057198	25358774660855700000	25.3587746608557	25358774660855700000	25.3587746608557	n	5068576
246	0x19756b97f8e7d843f89597e0c4fefa229c365fd3	1222914784000000000000	934453704122864755400000	1222.914784	934453.7041228647554	0	230167692597542802	0	0.230167692597542802	28574103.065709442647057198	28574103065709442647057198	1222914784000000000000	1222.914784	1222914784000000000000	1222.914784	n	5068576
248	0x19ba5a138bc43006633735d451bd7081a13f8204	1672408750763520000000	936126112873628275400000	1672.40875076352	936126.1128736282754	0	230167692597542802	0	0.230167692597542802	28572430.656958679127057198	28572430656958679127057198	1672408750763520000000	1672.40875076352	1672408750763520000000	1672.40875076352	n	5068576
253	0x1aaadb1323d2583dc244ce5d8b44e48192144637	152152647965134000000	936278265521593409400000	152.152647965134	936278.2655215934094	0	230167692597542802	0	0.230167692597542802	28572278.504310713993057198	28572278504310713993057198	152152647965134000000	152.152647965134	152152647965134000000	152.152647965134	n	5068576
254	0x1b1348b37af3bbf96ea199f7778a132d91d168dd	5453760000000000000000	941732025521593409400000	5453.76	941732.0255215934094	0	230167692597542802	0	0.230167692597542802	28566824.744310713993057198	28566824744310713993057198	5453760000000000000000	5453.76	5453760000000000000000	5453.76	n	5068576
261	0x1bca7fbe247518fb18431ccf9e42b136975d87bf	1678080000000000000000	943410105521593409400000	1678.08	943410.1055215934094	0	230167692597542802	0	0.230167692597542802	28565146.664310713993057198	28565146664310713993057198	1678080000000000000000	1678.08	1678080000000000000000	1678.08	n	5068576
263	0x1bfd2388bfa432a447397ca43d8770c3da1dc182	3635840000000000000000	947045945521593409400000	3635.84	947045.9455215934094	0	230167692597542802	0	0.230167692597542802	28561510.824310713993057198	28561510824310713993057198	3635840000000000000000	3635.84	3635840000000000000000	3635.84	n	5068576
